,hotel_id,date,city,accommodation_type,stars,rating,distance,price,lnprice
10170,1607,2017-NOV-weekday,Barcelona,Hotel,4.0,5.0,2.1,168,5.123963979403259
10172,1607,2017-DEC-holiday,Barcelona,Hotel,4.0,5.0,2.1,174,5.159055299214529
10204,1616,2017-NOV-weekday,Barcelona,Apartment,4.0,4.3,2.1,102,4.624972813284271
10205,1616,2017-NOV-weekend,Barcelona,Apartment,4.0,4.3,2.1,166,5.111987788356544
10207,1616,2017-DEC-holiday,Barcelona,Apartment,4.0,4.3,2.1,191,5.25227342804663
10208,1616,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.3,2.1,266,5.583496308781699
10213,1618,2017-NOV-weekend,Barcelona,Apartment,4.0,3.9,1.8,191,5.25227342804663
10214,1618,2017-NOV-weekday,Barcelona,Apartment,4.0,3.9,1.8,102,4.624972813284271
10216,1618,2018-JUNE-weekend,Barcelona,Apartment,4.0,3.9,1.8,266,5.583496308781699
10218,1618,2017-DEC-holiday,Barcelona,Apartment,4.0,3.9,1.8,191,5.25227342804663
10220,1619,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.0,1.5,178,5.181783550292085
10222,1619,2017-DEC-holiday,Barcelona,Apartment,4.0,4.0,1.5,271,5.602118820879701
10223,1619,2017-NOV-weekend,Barcelona,Apartment,4.0,4.0,1.5,126,4.836281906951478
10228,1619,2017-NOV-weekday,Barcelona,Apartment,4.0,4.0,1.5,115,4.74493212836325
10236,1621,2017-DEC-holiday,Barcelona,Hotel,5.0,4.5,1.5,227,5.424950017481403
10238,1621,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.5,1.5,305,5.720311776607412
10239,1621,2017-NOV-weekday,Barcelona,Hotel,5.0,4.5,1.5,200,5.298317366548036
10240,1621,2017-NOV-weekend,Barcelona,Hotel,5.0,4.5,1.5,210,5.3471075307174685
10245,1622,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.5,1.7,244,5.497168225293202
10246,1622,2017-DEC-holiday,Barcelona,Apartment,4.0,4.5,1.7,191,5.25227342804663
10248,1622,2017-NOV-weekday,Barcelona,Apartment,4.0,4.5,1.7,99,4.59511985013459
10253,1623,2017-NOV-weekend,Barcelona,Hotel,3.0,4.0,1.8,85,4.442651256490317
10256,1623,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,1.8,75,4.31748811353631
10259,1623,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.0,1.8,180,5.19295685089021
10262,1623,2017-DEC-holiday,Barcelona,Hotel,3.0,4.0,1.8,77,4.343805421853684
10274,1626,2017-NOV-weekday,Barcelona,Apartment,3.5,4.0,1.7,81,4.394449154672439
10280,1631,2017-DEC-holiday,Barcelona,Hotel,4.0,4.0,1.5,104,4.6443908991413725
10284,1631,2017-NOV-weekend,Barcelona,Hotel,4.0,4.0,1.5,146,4.983606621708336
10286,1631,2017-NOV-weekday,Barcelona,Hotel,4.0,4.0,1.5,114,4.736198448394496
10287,1631,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.0,1.5,185,5.220355825078324
10289,1632,2017-DEC-holiday,Barcelona,Hotel,2.0,4.0,1.8,101,4.61512051684126
10292,1632,2017-NOV-weekday,Barcelona,Hotel,2.0,4.0,1.8,70,4.248495242049359
10293,1632,2017-NOV-weekend,Barcelona,Hotel,2.0,4.0,1.8,102,4.624972813284271
140437,21894,2017-NOV-weekday,Vienna,Apartment,4.0,4.4,2.7,81,4.394449154672439
140439,21894,2017-NOV-weekend,Vienna,Apartment,4.0,4.4,2.7,103,4.634728988229636
140440,21894,2017-DEC-holiday,Vienna,Apartment,4.0,4.4,2.7,140,4.941642422609304
140444,21895,2017-DEC-holiday,Vienna,Apartment,3.0,3.7,2.3,138,4.927253685157205
140445,21895,2018-JUNE-weekend,Vienna,Apartment,3.0,3.7,2.3,419,6.037870919922137
140449,21896,2018-JUNE-weekend,Vienna,Apartment,3.0,4.8,1.7,88,4.477336814478207
140450,21897,2017-NOV-weekday,Vienna,Hotel,4.0,3.9,1.7,81,4.394449154672439
140454,21897,2017-DEC-holiday,Vienna,Hotel,4.0,3.9,1.7,97,4.574710978503383
140457,21897,2018-JUNE-weekend,Vienna,Hotel,4.0,3.9,1.7,97,4.574710978503383
140458,21897,2017-NOV-weekend,Vienna,Hotel,4.0,3.9,1.7,107,4.672828834461906
140462,21900,2017-NOV-weekend,Vienna,Apartment,3.0,4.0,2.4,180,5.19295685089021
140463,21900,2018-JUNE-weekend,Vienna,Apartment,3.0,4.0,2.4,289,5.666426688112432
140464,21900,2017-DEC-holiday,Vienna,Apartment,3.0,4.0,2.4,207,5.332718793265369
140470,21901,2017-DEC-holiday,Vienna,Hotel,4.0,3.7,1.4,109,4.6913478822291435
140472,21901,2017-NOV-weekday,Vienna,Hotel,4.0,3.7,1.4,85,4.442651256490317
140474,21901,2018-JUNE-weekend,Vienna,Hotel,4.0,3.7,1.4,231,5.442417710521793
140478,21901,2017-NOV-weekend,Vienna,Hotel,4.0,3.7,1.4,85,4.442651256490317
140480,21902,2017-NOV-weekend,Vienna,Hotel,3.0,4.0,1.7,150,5.0106352940962555
140481,21902,2017-DEC-holiday,Vienna,Hotel,3.0,4.0,1.7,105,4.653960350157523
140482,21902,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,1.7,83,4.418840607796598
140485,21902,2018-JUNE-weekend,Vienna,Hotel,3.0,4.0,1.7,94,4.543294782270004
140490,21903,2017-DEC-holiday,Vienna,Hotel,4.0,3.9,1.2,88,4.477336814478207
140491,21903,2017-NOV-weekend,Vienna,Hotel,4.0,3.9,1.2,93,4.532599493153256
140492,21903,2017-NOV-weekday,Vienna,Hotel,4.0,3.9,1.2,82,4.406719247264253
140494,21903,2018-JUNE-weekend,Vienna,Hotel,4.0,3.9,1.2,76,4.330733340286331
140497,21904,2017-NOV-weekend,Vienna,Apartment,5.0,4.8,0.9,351,5.860786223465865
140498,21904,2018-JUNE-weekend,Vienna,Apartment,5.0,4.8,0.9,345,5.84354441703136
140502,21904,2017-NOV-weekday,Vienna,Apartment,5.0,4.8,0.9,229,5.43372200355424
140503,21905,2018-JUNE-weekend,Vienna,Apartment,3.5,3.4,1.2,70,4.248495242049359
140504,21905,2017-DEC-holiday,Vienna,Apartment,3.5,3.4,1.2,70,4.248495242049359
140505,21906,2017-NOV-weekday,Vienna,Hotel,4.0,3.9,0.9,103,4.634728988229636
140507,21906,2017-DEC-holiday,Vienna,Hotel,4.0,3.9,0.9,103,4.634728988229636
140508,21906,2018-JUNE-weekend,Vienna,Hotel,4.0,3.9,0.9,109,4.6913478822291435
140510,21907,2017-NOV-weekday,Vienna,Hotel,4.0,4.6,1.0,150,5.0106352940962555
140511,21907,2017-DEC-holiday,Vienna,Hotel,4.0,4.6,1.0,150,5.0106352940962555
140513,21907,2018-JUNE-weekend,Vienna,Hotel,4.0,4.6,1.0,170,5.135798437050262
140516,21907,2017-NOV-weekend,Vienna,Hotel,4.0,4.6,1.0,170,5.135798437050262
140519,21908,2017-DEC-holiday,Vienna,Hotel,2.0,3.5,0.7,84,4.430816798843313
140521,21908,2017-NOV-weekend,Vienna,Hotel,2.0,3.5,0.7,91,4.51085950651685
140523,21908,2018-JUNE-weekend,Vienna,Hotel,2.0,3.5,0.7,96,4.564348191467836
140524,21908,2017-NOV-weekday,Vienna,Hotel,2.0,3.5,0.7,80,4.382026634673881
140527,21909,2017-DEC-holiday,Vienna,Hotel,3.0,5.0,1.3,65,4.174387269895637
140528,21909,2018-JUNE-weekend,Vienna,Hotel,3.0,5.0,1.3,76,4.330733340286331
140529,21910,2018-JUNE-weekend,Vienna,Apartment,3.0,,1.5,492,6.198478716492308
140531,21910,2017-NOV-weekend,Vienna,Apartment,3.0,,1.5,222,5.402677381872279
140535,21910,2017-NOV-weekday,Vienna,Apartment,3.0,,1.5,153,5.030437921392435
140538,21912,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,1.1,60,4.0943445622221
140539,21912,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,1.1,124,4.820281565605037
140540,21912,2017-NOV-weekend,Vienna,Hotel,4.0,4.1,1.1,60,4.0943445622221
140542,21912,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,1.1,95,4.553876891600541
140549,21913,2017-NOV-weekend,Vienna,Hotel,4.0,4.0,0.8,179,5.187385805840755
140553,21913,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,0.8,128,4.852030263919617
140554,21913,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,0.8,128,4.852030263919617
140555,21913,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,0.8,179,5.187385805840755
140560,21914,2017-DEC-holiday,Vienna,Apartment,4.0,4.5,1.0,120,4.787491742782046
140561,21914,2017-NOV-weekday,Vienna,Apartment,4.0,4.5,1.0,100,4.605170185988092
140562,21914,2017-NOV-weekend,Vienna,Apartment,4.0,4.5,1.0,127,4.844187086458591
140563,21914,2018-JUNE-weekend,Vienna,Apartment,4.0,4.5,1.0,144,4.969813299576001
140569,21915,2017-DEC-holiday,Vienna,Apartment,2.0,3.7,1.2,239,5.476463551931511
140572,21915,2017-NOV-weekday,Vienna,Apartment,2.0,3.7,1.2,143,4.962844630259907
140574,21915,2018-JUNE-weekend,Vienna,Apartment,2.0,3.7,1.2,290,5.66988092298052
140575,21915,2017-NOV-weekend,Vienna,Apartment,2.0,3.7,1.2,209,5.342334251964811
140578,21916,2017-NOV-weekday,Vienna,Hotel,2.5,,0.7,106,4.663439094112067
140580,21916,2017-NOV-weekend,Vienna,Hotel,2.5,,0.7,106,4.663439094112067
140582,21917,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,1.7,85,4.442651256490317
140584,21917,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,1.7,120,4.787491742782046
140586,21917,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,1.7,85,4.442651256490317
140587,21917,2017-NOV-weekend,Vienna,Hotel,4.0,4.1,1.7,132,4.882801922586371
140593,21918,2018-JUNE-weekend,Vienna,Hotel,3.0,3.7,0.9,104,4.6443908991413725
140595,21918,2017-DEC-holiday,Vienna,Hotel,3.0,3.7,0.9,90,4.499809670330265
140597,21918,2017-NOV-weekday,Vienna,Hotel,3.0,3.7,0.9,77,4.343805421853684
140603,21919,2018-JUNE-weekend,Vienna,Hotel,3.0,3.9,0.8,76,4.330733340286331
140604,21919,2017-DEC-holiday,Vienna,Hotel,3.0,3.9,0.8,84,4.430816798843313
140605,21919,2017-NOV-weekday,Vienna,Hotel,3.0,3.9,0.8,78,4.356708826689592
140607,21919,2017-NOV-weekend,Vienna,Hotel,3.0,3.9,0.8,124,4.820281565605037
140609,21920,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,0.9,78,4.356708826689592
140611,21920,2017-DEC-holiday,Vienna,Hotel,3.0,4.0,0.9,95,4.553876891600541
140612,21920,2018-JUNE-weekend,Vienna,Hotel,3.0,4.0,0.9,88,4.477336814478207
140615,21921,2017-NOV-weekday,Vienna,Apartment,3.5,,3.4,260,5.560681631015528
140617,21921,2017-DEC-holiday,Vienna,Apartment,3.5,,3.4,260,5.560681631015528
140618,21921,2017-NOV-weekend,Vienna,Apartment,3.5,,3.4,260,5.560681631015528
140622,21922,2017-DEC-holiday,Vienna,Apartment,3.0,4.8,3.4,158,5.062595033026967
140623,21922,2017-NOV-weekend,Vienna,Apartment,3.0,4.8,3.4,158,5.062595033026967
140626,21922,2017-NOV-weekday,Vienna,Apartment,3.0,4.8,3.4,158,5.062595033026967
140627,21923,2018-JUNE-weekend,Vienna,Hotel,5.0,4.4,2.4,371,5.916202062607435
140629,21923,2017-NOV-weekend,Vienna,Hotel,5.0,4.4,2.4,172,5.147494476813453
140635,21923,2017-DEC-holiday,Vienna,Hotel,5.0,4.4,2.4,182,5.204006687076795
140636,21924,2017-NOV-weekend,Vienna,Hotel,3.0,3.9,4.2,77,4.343805421853684
140639,21924,2018-JUNE-weekend,Vienna,Hotel,3.0,3.9,4.2,92,4.5217885770490405
140643,21924,2017-NOV-weekday,Vienna,Hotel,3.0,3.9,4.2,77,4.343805421853684
140644,21924,2017-DEC-holiday,Vienna,Hotel,3.0,3.9,4.2,86,4.454347296253507
140647,21925,2017-NOV-weekend,Vienna,Hotel,3.0,2.7,3.9,101,4.61512051684126
140649,21925,2017-DEC-holiday,Vienna,Hotel,3.0,2.7,3.9,77,4.343805421853684
140651,21925,2018-JUNE-weekend,Vienna,Hotel,3.0,2.7,3.9,130,4.867534450455582
140654,21925,2017-NOV-weekday,Vienna,Hotel,3.0,2.7,3.9,77,4.343805421853684
140656,21926,2018-JUNE-weekend,Vienna,Hotel,4.0,4.3,3.6,75,4.31748811353631
140657,21926,2017-NOV-weekday,Vienna,Hotel,4.0,4.3,3.6,95,4.553876891600541
140661,21926,2017-NOV-weekend,Vienna,Hotel,4.0,4.3,3.6,85,4.442651256490317
140662,21926,2017-DEC-holiday,Vienna,Hotel,4.0,4.3,3.6,75,4.31748811353631
140664,21927,2017-NOV-weekend,Vienna,Apartment,3.0,3.0,3.8,156,5.049856007249537
140667,21927,2017-DEC-holiday,Vienna,Apartment,3.0,3.0,3.8,156,5.049856007249537
140668,21927,2017-NOV-weekday,Vienna,Apartment,3.0,3.0,3.8,156,5.049856007249537
140679,21929,2017-NOV-weekend,Vienna,Hotel,4.0,4.3,2.8,113,4.727387818712341
140680,21929,2017-DEC-holiday,Vienna,Hotel,4.0,4.3,2.8,97,4.574710978503383
140685,21930,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,2.9,208,5.337538079701318
140686,21930,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,2.9,87,4.465908118654584
140690,21930,2017-NOV-weekend,Vienna,Hotel,4.0,4.1,2.9,82,4.406719247264253
140691,21930,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,2.9,93,4.532599493153256
140695,21931,2017-NOV-weekend,Vienna,Hotel,4.5,4.1,2.6,112,4.718498871295094
140699,21931,2017-DEC-holiday,Vienna,Hotel,4.5,4.1,2.6,105,4.653960350157523
140701,21932,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,3.7,212,5.356586274672012
140702,21932,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,3.7,95,4.553876891600541
140708,21932,2017-NOV-weekend,Vienna,Hotel,4.0,4.0,3.7,89,4.48863636973214
140709,21933,2017-DEC-holiday,Vienna,Hotel,3.0,3.7,3.4,87,4.465908118654584
140710,21933,2017-NOV-weekday,Vienna,Hotel,3.0,3.7,3.4,87,4.465908118654584
140712,21933,2017-NOV-weekend,Vienna,Hotel,3.0,3.7,3.4,87,4.465908118654584
140716,21934,2017-NOV-weekday,Vienna,Apartment,2.0,3.5,2.3,131,4.875197323201151
140718,21934,2018-JUNE-weekend,Vienna,Apartment,2.0,3.5,2.3,188,5.236441962829949
140719,21934,2017-NOV-weekend,Vienna,Apartment,2.0,3.5,2.3,193,5.262690188904886
140724,21935,2017-DEC-holiday,Vienna,Hotel,3.0,3.5,2.0,75,4.31748811353631
140726,21935,2018-JUNE-weekend,Vienna,Hotel,3.0,3.5,2.0,76,4.330733340286331
140727,21935,2017-NOV-weekday,Vienna,Hotel,3.0,3.5,2.0,54,3.9889840465642745
140729,21936,2017-DEC-holiday,Vienna,Apartment,2.0,3.0,2.4,206,5.327876168789581
140733,21936,2018-JUNE-weekend,Vienna,Apartment,2.0,3.0,2.4,202,5.308267697401205
140736,21936,2017-NOV-weekend,Vienna,Apartment,2.0,3.0,2.4,207,5.332718793265369
140737,21936,2017-NOV-weekday,Vienna,Apartment,2.0,3.0,2.4,139,4.9344739331306915
140739,21937,2017-DEC-holiday,Vienna,Apartment,2.0,3.2,2.8,282,5.641907070938114
140741,21937,2018-JUNE-weekend,Vienna,Apartment,2.0,3.2,2.8,276,5.62040086571715
140744,21937,2017-NOV-weekday,Vienna,Apartment,2.0,3.2,2.8,184,5.214935757608986
140748,21938,2017-NOV-weekday,Vienna,Apartment,3.0,1.0,2.9,127,4.844187086458591
140750,21938,2018-JUNE-weekend,Vienna,Apartment,3.0,1.0,2.9,352,5.863631175598097
140751,21938,2017-DEC-holiday,Vienna,Apartment,3.0,1.0,2.9,209,5.342334251964811
140753,21939,2018-JUNE-weekend,Vienna,Apartment,3.0,,2.5,95,4.553876891600541
140755,21939,2017-DEC-holiday,Vienna,Apartment,3.0,,2.5,95,4.553876891600541
140757,21939,2017-NOV-weekend,Vienna,Apartment,3.0,,2.5,100,4.605170185988092
140758,21939,2017-NOV-weekday,Vienna,Apartment,3.0,,2.5,95,4.553876891600541
140761,21940,2017-NOV-weekday,Vienna,Hotel,3.5,4.4,1.7,99,4.59511985013459
140764,21940,2018-JUNE-weekend,Vienna,Hotel,3.5,4.4,1.7,99,4.59511985013459
140765,21940,2017-DEC-holiday,Vienna,Hotel,3.5,4.4,1.7,99,4.59511985013459
140768,21941,2018-JUNE-weekend,Vienna,Hotel,3.5,4.4,1.7,101,4.61512051684126
140769,21941,2017-DEC-holiday,Vienna,Hotel,3.5,4.4,1.7,75,4.31748811353631
140775,21941,2017-NOV-weekday,Vienna,Hotel,3.5,4.4,1.7,75,4.31748811353631
140782,21943,2017-NOV-weekday,Vienna,Hotel,3.0,4.4,2.1,76,4.330733340286331
140784,21943,2018-JUNE-weekend,Vienna,Hotel,3.0,4.4,2.1,91,4.51085950651685
140787,21943,2017-DEC-holiday,Vienna,Hotel,3.0,4.4,2.1,78,4.356708826689592
140795,21945,2017-NOV-weekday,Vienna,Apartment,2.0,3.0,2.5,130,4.867534450455582
140796,21945,2017-NOV-weekend,Vienna,Apartment,2.0,3.0,2.5,192,5.2574953720277815
140798,21945,2017-DEC-holiday,Vienna,Apartment,2.0,3.0,2.5,191,5.25227342804663
140799,21945,2018-JUNE-weekend,Vienna,Apartment,2.0,3.0,2.5,187,5.231108616854587
140801,21946,2017-NOV-weekend,Vienna,Hotel,4.0,4.5,1.9,91,4.51085950651685
140802,21946,2018-JUNE-weekend,Vienna,Hotel,4.0,4.5,1.9,101,4.61512051684126
140805,21946,2017-NOV-weekday,Vienna,Hotel,4.0,4.5,1.9,91,4.51085950651685
140808,21946,2017-DEC-holiday,Vienna,Hotel,4.0,4.5,1.9,91,4.51085950651685
140812,21947,2018-JUNE-weekend,Vienna,Apartment,2.0,3.0,2.4,195,5.272999558563747
140814,21947,2017-DEC-holiday,Vienna,Apartment,2.0,3.0,2.4,200,5.298317366548036
140818,21947,2017-NOV-weekday,Vienna,Apartment,2.0,3.0,2.4,135,4.90527477843843
140820,21947,2017-NOV-weekend,Vienna,Apartment,2.0,3.0,2.4,200,5.298317366548036
140822,21948,2017-NOV-weekday,Vienna,Hotel,2.0,2.0,2.0,56,4.02535169073515
140823,21948,2017-DEC-holiday,Vienna,Hotel,2.0,2.0,2.0,56,4.02535169073515
140824,21948,2018-JUNE-weekend,Vienna,Hotel,2.0,2.0,2.0,56,4.02535169073515
140828,21948,2017-NOV-weekend,Vienna,Hotel,2.0,2.0,2.0,56,4.02535169073515
140841,21950,2018-JUNE-weekend,Vienna,Apartment,3.0,3.0,2.3,97,4.574710978503383
140844,21950,2017-NOV-weekday,Vienna,Apartment,3.0,3.0,2.3,88,4.477336814478207
140848,21951,2017-NOV-weekday,Vienna,Apartment,2.0,3.5,2.5,133,4.890349128221754
140850,21951,2018-JUNE-weekend,Vienna,Apartment,2.0,3.5,2.5,288,5.662960480135946
140852,21951,2017-DEC-holiday,Vienna,Apartment,2.0,3.5,2.5,219,5.389071729816501
140855,21951,2017-NOV-weekend,Vienna,Apartment,2.0,3.5,2.5,184,5.214935757608986
140861,21952,2018-JUNE-weekend,Vienna,Apartment,4.0,2.5,2.5,79,4.3694478524670215
140865,21954,2018-JUNE-weekend,Vienna,Apartment,2.0,2.5,2.4,195,5.272999558563747
140868,21954,2017-DEC-holiday,Vienna,Apartment,2.0,2.5,2.4,200,5.298317366548036
140873,21955,2017-DEC-holiday,Vienna,Apartment,2.0,4.8,2.4,207,5.332718793265369
140874,21955,2018-JUNE-weekend,Vienna,Apartment,2.0,4.8,2.4,203,5.313205979041787
140878,21956,2017-NOV-weekend,Vienna,Hotel,2.0,3.4,1.8,40,3.6888794541139363
140881,21956,2017-DEC-holiday,Vienna,Hotel,2.0,3.4,1.8,35,3.5553480614894135
140884,21956,2018-JUNE-weekend,Vienna,Hotel,2.0,3.4,1.8,58,4.060443010546419
140885,21956,2017-NOV-weekday,Vienna,Hotel,2.0,3.4,1.8,33,3.4965075614664802
140892,21957,2018-JUNE-weekend,Vienna,Hotel,4.0,4.3,1.8,91,4.51085950651685
140893,21957,2017-NOV-weekend,Vienna,Hotel,4.0,4.3,1.8,247,5.5093883366279774
140894,21957,2017-DEC-holiday,Vienna,Hotel,4.0,4.3,1.8,91,4.51085950651685
140898,21958,2017-DEC-holiday,Vienna,Apartment,3.5,,2.0,139,4.9344739331306915
140899,21958,2018-JUNE-weekend,Vienna,Apartment,3.5,,2.0,116,4.7535901911063645
140902,21958,2017-NOV-weekday,Vienna,Apartment,3.5,,2.0,116,4.7535901911063645
140904,21958,2017-NOV-weekend,Vienna,Apartment,3.5,,2.0,116,4.7535901911063645
140906,21959,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,1.7,82,4.406719247264253
140907,21959,2017-NOV-weekend,Vienna,Hotel,4.0,4.0,1.7,92,4.5217885770490405
140908,21959,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,1.7,71,4.2626798770413155
140914,21959,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,1.7,71,4.2626798770413155
140915,21960,2017-DEC-holiday,Vienna,Apartment,3.5,3.5,2.7,140,4.941642422609304
140919,21960,2018-JUNE-weekend,Vienna,Apartment,3.5,3.5,2.7,90,4.499809670330265
140921,21960,2017-NOV-weekday,Vienna,Apartment,3.5,3.5,2.7,90,4.499809670330265
140922,21960,2017-NOV-weekend,Vienna,Apartment,3.5,3.5,2.7,120,4.787491742782046
140925,21962,2017-NOV-weekday,Vienna,Apartment,4.0,4.1,1.9,84,4.430816798843313
140926,21962,2018-JUNE-weekend,Vienna,Apartment,4.0,4.1,1.9,118,4.770684624465665
140929,21962,2017-DEC-holiday,Vienna,Apartment,4.0,4.1,1.9,118,4.770684624465665
140931,21962,2017-NOV-weekend,Vienna,Apartment,4.0,4.1,1.9,107,4.672828834461906
140953,21965,2017-NOV-weekday,Vienna,Hotel,3.0,4.4,0.2,113,4.727387818712341
140957,21965,2017-NOV-weekend,Vienna,Hotel,3.0,4.4,0.2,207,5.332718793265369
140959,21965,2017-DEC-holiday,Vienna,Hotel,3.0,4.4,0.2,154,5.0369526024136295
140962,21966,2018-JUNE-weekend,Vienna,Apartment,4.5,4.1,0.1,282,5.641907070938114
140963,21966,2017-NOV-weekday,Vienna,Apartment,4.5,4.1,0.1,218,5.384495062789089
140969,21967,2018-JUNE-weekend,Vienna,Hotel,5.0,4.5,0.1,299,5.700443573390687
140972,21967,2017-NOV-weekday,Vienna,Hotel,5.0,4.5,0.1,299,5.700443573390687
140975,21967,2017-DEC-holiday,Vienna,Hotel,5.0,4.5,0.1,299,5.700443573390687
140977,21968,2017-NOV-weekday,Vienna,Hotel,3.0,4.5,0.3,156,5.049856007249537
140978,21968,2017-DEC-holiday,Vienna,Hotel,3.0,4.5,0.3,161,5.081404364984463
140981,21968,2018-JUNE-weekend,Vienna,Hotel,3.0,4.5,0.3,189,5.241747015059643
140984,21969,2017-DEC-holiday,Vienna,Hotel,5.0,4.8,0.3,708,6.56244409369372
140988,21969,2017-NOV-weekday,Vienna,Hotel,5.0,4.8,0.3,513,6.240275845170769
140991,21969,2017-NOV-weekend,Vienna,Hotel,5.0,4.8,0.3,835,6.727431724850855
140993,21969,2018-JUNE-weekend,Vienna,Hotel,5.0,4.8,0.3,603,6.401917196727186
140995,21970,2017-NOV-weekend,Vienna,Hotel,4.0,4.3,0.3,201,5.303304908059076
140997,21970,2017-DEC-holiday,Vienna,Hotel,4.0,4.3,0.3,156,5.049856007249537
140998,21970,2017-NOV-weekday,Vienna,Hotel,4.0,4.3,0.3,133,4.890349128221754
141001,21970,2018-JUNE-weekend,Vienna,Hotel,4.0,4.3,0.3,145,4.976733742420574
141004,21971,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,0.5,123,4.812184355372417
141008,21972,2017-NOV-weekday,Vienna,Hotel,4.0,4.5,0.3,219,5.389071729816501
141009,21972,2017-DEC-holiday,Vienna,Hotel,4.0,4.5,0.3,265,5.579729825986222
141010,21972,2017-NOV-weekend,Vienna,Hotel,4.0,4.5,0.3,323,5.777652323222656
141011,21972,2018-JUNE-weekend,Vienna,Hotel,4.0,4.5,0.3,225,5.41610040220442
141014,21973,2017-NOV-weekday,Vienna,Hotel,4.0,4.3,0.3,152,5.0238805208462765
141015,21973,2018-JUNE-weekend,Vienna,Hotel,4.0,4.3,0.3,201,5.303304908059076
141017,21974,2018-JUNE-weekend,Vienna,Apartment,3.5,,0.2,337,5.820082930352362
141019,21975,2017-NOV-weekend,Vienna,Hotel,4.0,4.3,0.1,307,5.726847747587197
141022,21975,2018-JUNE-weekend,Vienna,Hotel,4.0,4.3,0.1,197,5.2832037287379885
141023,21975,2017-DEC-holiday,Vienna,Hotel,4.0,4.3,0.1,197,5.2832037287379885
141026,21975,2017-NOV-weekday,Vienna,Hotel,4.0,4.3,0.1,115,4.74493212836325
141028,21976,2018-JUNE-weekend,Vienna,Hotel,5.0,4.5,0.3,922,6.826545223556594
141031,21976,2017-NOV-weekday,Vienna,Hotel,5.0,4.5,0.3,806,6.692083742506628
141033,21976,2017-DEC-holiday,Vienna,Hotel,5.0,4.5,0.3,922,6.826545223556594
141037,21977,2018-JUNE-weekend,Vienna,Hotel,4.0,4.5,0.2,184,5.214935757608986
141039,21977,2017-DEC-holiday,Vienna,Hotel,4.0,4.5,0.2,147,4.990432586778736
141040,21977,2017-NOV-weekday,Vienna,Hotel,4.0,4.5,0.2,138,4.927253685157205
141045,21979,2017-DEC-holiday,Vienna,Apartment,3.0,3.7,0.4,147,4.990432586778736
141049,21979,2018-JUNE-weekend,Vienna,Apartment,3.0,3.7,0.4,130,4.867534450455582
141050,21979,2017-NOV-weekend,Vienna,Apartment,3.0,3.7,0.4,95,4.553876891600541
141051,21979,2017-NOV-weekday,Vienna,Apartment,3.0,3.7,0.4,95,4.553876891600541
141054,21980,2017-NOV-weekday,Vienna,Hotel,4.0,4.4,0.1,146,4.983606621708336
141059,21980,2017-DEC-holiday,Vienna,Hotel,4.0,4.4,0.1,146,4.983606621708336
141060,21980,2018-JUNE-weekend,Vienna,Hotel,4.0,4.4,0.1,226,5.420534999272286
141069,21982,2017-DEC-holiday,Vienna,Hotel,3.0,4.5,0.5,123,4.812184355372417
141070,21983,2017-NOV-weekday,Vienna,Apartment,3.5,,0.5,125,4.8283137373023015
141072,21983,2017-DEC-holiday,Vienna,Apartment,3.5,,0.5,345,5.84354441703136
141077,21983,2018-JUNE-weekend,Vienna,Apartment,3.5,,0.5,199,5.293304824724492
141081,21984,2018-JUNE-weekend,Vienna,Hotel,3.0,3.7,0.5,126,4.836281906951478
141085,21984,2017-NOV-weekday,Vienna,Hotel,3.0,3.7,0.5,98,4.584967478670572
141089,21985,2018-JUNE-weekend,Vienna,Hotel,3.5,4.5,0.3,111,4.709530201312334
141090,21985,2017-NOV-weekend,Vienna,Hotel,3.5,4.5,0.3,284,5.648974238161206
141091,21985,2017-DEC-holiday,Vienna,Hotel,3.5,4.5,0.3,155,5.043425116919247
141095,21985,2017-NOV-weekday,Vienna,Hotel,3.5,4.5,0.3,121,4.795790545596741
141096,21986,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,0.2,138,4.927253685157205
