,hotel_id,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,ratingta,ratingta_count,distance_alter,accommodation_type
9835,9836,Milan,19.0,3.0,4.0,Italy,Busto Arsizio,13.0,City centre,Milan Romolo Station,Busto Arsizio,3.0,33.0,20.0,Hotel
9836,9837,Milan,19.0,,5.0,Italy,Busto Arsizio,1.0,City centre,Milan Romolo Station,Busto Arsizio,4.0,17.0,20.0,Bed and breakfast
9837,9838,Milan,13.0,4.0,3.7,Italy,Cambiago,61.0,City centre,Milan Romolo Station,Cambiago,3.5,546.0,15.0,Hotel
9838,9839,Milan,11.0,4.0,3.2,Italy,Caponago,32.0,City centre,Milan Romolo Station,Caponago,3.0,51.0,13.0,Hotel
9839,9840,Milan,13.0,3.0,4.1,Italy,Carate Brianza,19.0,City centre,Milan Romolo Station,Carate Brianza,3.5,74.0,15.0,Hotel
9840,9841,Milan,24.0,4.0,4.0,Italy,Cardano Al Campo,386.0,City centre,Milan Romolo Station,Cardano Al Campo,4.0,1194.0,24.0,Hotel
9841,9842,Milan,24.0,4.0,4.0,Italy,Cardano Al Campo,208.0,City centre,Milan Romolo Station,Cardano Al Campo,3.5,649.0,24.0,Hotel
9842,9843,Milan,23.0,,3.9,Italy,Cardano Al Campo,35.0,City centre,Milan Romolo Station,Cardano Al Campo,4.0,35.0,23.0,Bed and breakfast
9843,9844,Milan,24.0,4.0,4.1,Italy,Cardano al Campo,224.0,City centre,Milan Romolo Station,Cardano al Campo,4.0,651.0,24.0,Hotel
9844,9845,Milan,24.0,3.0,4.0,Italy,Cardano al Campo,231.0,City centre,Milan Romolo Station,Cardano al Campo,4.0,1498.0,24.0,Hotel
9845,9846,Milan,24.0,3.0,4.5,Italy,Cardano al Campo,29.0,City centre,Milan Romolo Station,Cardano al Campo,5.0,106.0,24.0,Hotel
9846,9847,Milan,24.0,,4.4,Italy,Cardano al Campo,14.0,City centre,Milan Romolo Station,Cardano al Campo,4.5,157.0,24.0,Guest House
9847,9848,Milan,9.7,3.0,4.5,Italy,Carpiano,70.0,City centre,Milan Romolo Station,Carpiano,4.5,658.0,8.6,Hotel
9848,9849,Milan,9.4,,4.1,Italy,Carugate,23.0,City centre,Milan Romolo Station,Carugate,4.5,88.0,11.0,Inn
9849,9850,Milan,11.0,,4.0,Italy,Casarile,42.0,City centre,Milan Romolo Station,Casarile,4.0,27.0,9.2,Guest House
9850,9851,Milan,11.0,4.0,3.7,Italy,Casarile,87.0,City centre,Milan Romolo Station,Casarile,4.0,643.0,8.8,Hotel
9851,9852,Milan,26.0,3.0,4.0,Italy,Casorate Sempione,130.0,City centre,Milan Romolo Station,Casorate Sempione,4.0,158.0,26.0,Hotel
9852,9853,Milan,26.0,,5.0,Italy,Casorate Sempione,2.0,City centre,Milan Romolo Station,Casorate Sempione,5.0,50.0,26.0,Bed and breakfast
9853,9854,Milan,26.0,4.0,4.6,Italy,Casorate Sempione,176.0,City centre,Milan Romolo Station,Casorate Sempione,4.5,498.0,26.0,Hotel
9854,9855,Milan,17.0,4.0,4.4,Italy,Cassano d\u0027Adda,52.0,City centre,Milan Romolo Station,Cassano d\u0027Adda,4.0,209.0,18.0,Hotel
9855,9856,Milan,16.0,4.0,4.0,Italy,Cassano d\u0027Adda,12.0,City centre,Milan Romolo Station,Cassano d\u0027Adda,3.5,80.0,18.0,Hotel
9856,9857,Milan,16.0,3.0,3.7,Italy,Castellanza,5.0,City centre,Milan Romolo Station,Castellanza,3.5,39.0,17.0,Hotel
9857,9858,Milan,13.0,4.0,4.5,Italy,Cavenago di Brianza,257.0,City centre,Milan Romolo Station,Cavenago di Brianza,4.5,616.0,15.0,Hotel
9858,9859,Milan,8.0,4.0,4.3,Italy,Cernusco sul Naviglio,80.0,City centre,Milan Romolo Station,Cernusco sul Naviglio,4.0,523.0,9.7,Hotel
9859,9860,Milan,15.0,4.0,4.3,Italy,Cerro Maggiore,158.0,City centre,Milan Romolo Station,Cerro Maggiore,4.0,424.0,15.0,Hotel
9860,9861,Milan,5.0,,4.0,Italy,Cesano Boscone,7.0,City centre,Milan Romolo Station,Cesano Boscone,4.5,88.0,3.6,Inn
9861,9862,Milan,4.8,4.0,3.0,Italy,Cesano Boscone,9.0,City centre,Milan Romolo Station,Cesano Boscone,2.5,43.0,3.3,Hotel
9862,9863,Milan,11.0,4.0,4.1,Italy,Cesano Maderno,23.0,City centre,Milan Romolo Station,Cesano Maderno,4.0,148.0,13.0,Hotel
9863,9864,Milan,12.0,3.0,4.0,Italy,Cesano Maderno,24.0,City centre,Milan Romolo Station,Cesano Maderno,4.0,36.0,14.0,Hotel
9864,9865,Milan,0.8,,,Italy,Milan,,City centre,Milan Romolo Station,Chinatown,,,2.7,Apartment
9865,9866,Milan,0.7,,3.0,Italy,Milan,4.0,City centre,Milan Romolo Station,Chinatown,,,2.6,Apartment
9866,9867,Milan,0.9,5.0,4.5,Italy,Milan,112.0,City centre,Milan Romolo Station,Chinatown,4.5,109.0,2.8,Hotel
9867,9868,Milan,0.7,,,Italy,Milan,,City centre,Milan Romolo Station,Chinatown,4.0,20.0,2.6,Vacation home Condo
9868,9869,Milan,0.9,4.0,4.0,Italy,Milan,246.0,City centre,Milan Romolo Station,Chinatown,4.0,568.0,2.7,Hotel
9869,9870,Milan,0.9,,,Italy,Milan,,City centre,Milan Romolo Station,Chinatown,,,2.7,Apartment
9870,9871,Milan,0.8,,4.5,Italy,Milan,2.0,City centre,Milan Romolo Station,Chinatown,,,2.7,Apartment
9871,9872,Milan,0.8,,,Italy,Milan,,City centre,Milan Romolo Station,Chinatown,,,2.7,Apartment
9872,9873,Milan,0.9,,,Italy,Milan,,City centre,Milan Romolo Station,Chinatown,,,2.6,Apartment
9873,9874,Milan,1.8,4.0,3.9,Italy,Milan,53.0,City centre,Milan Romolo Station,Citta Studi,3.5,156.0,3.4,Hotel
9874,9875,Milan,1.9,3.0,3.9,Italy,Milan,181.0,City centre,Milan Romolo Station,Citta Studi,4.0,315.0,3.8,Hotel
9875,9876,Milan,1.9,3.0,3.7,Italy,Milan,209.0,City centre,Milan Romolo Station,Citta Studi,4.0,445.0,3.8,Hotel
9876,9877,Milan,1.9,1.0,1.5,Italy,Milan,2.0,City centre,Milan Romolo Station,Citta Studi,3.0,125.0,3.7,Hotel
9877,9878,Milan,1.4,,5.0,Italy,Milan,2.0,City centre,Milan Romolo Station,Citta Studi,5.0,105.0,3.2,Bed and breakfast
9878,9879,Milan,2.0,3.0,4.0,Italy,Milan,76.0,City centre,Milan Romolo Station,Citta Studi,4.0,101.0,3.9,Inn
9879,9880,Milan,1.9,,4.8,Italy,Milan,10.0,City centre,Milan Romolo Station,Citta Studi,5.0,310.0,3.9,Bed and breakfast
9880,9881,Milan,2.5,3.0,3.2,Italy,Milan,103.0,City centre,Milan Romolo Station,Citta Studi,2.5,137.0,4.3,Hotel
9881,9882,Milan,1.9,2.0,3.7,Italy,Milan,76.0,City centre,Milan Romolo Station,Citta Studi,4.0,156.0,3.9,Hotel
9882,9883,Milan,1.8,,2.0,Italy,Milan,1.0,City centre,Milan Romolo Station,Citta Studi,3.5,9.0,3.8,Hostel
9883,9884,Milan,1.7,,2.9,Italy,Milan,85.0,City centre,Milan Romolo Station,Citta Studi,2.5,91.0,3.2,Guest House
9884,9885,Milan,2.6,3.0,3.5,Italy,Milan,49.0,City centre,Milan Romolo Station,Citta Studi,3.5,239.0,4.4,Hotel
9885,9886,Milan,2.2,2.0,3.0,Italy,Milan,82.0,City centre,Milan Romolo Station,Citta Studi,2.5,155.0,4.1,Hotel
9886,9887,Milan,2.2,2.0,2.9,Italy,Milan,8.0,City centre,Milan Romolo Station,Citta Studi,2.5,43.0,4.1,Inn
9887,9888,Milan,1.7,4.0,3.7,Italy,Milan,6.0,City centre,Milan Romolo Station,Citta Studi,2.0,19.0,3.6,Vacation home Condo
9888,9889,Milan,1.4,,,Italy,Milan,,City centre,Milan Romolo Station,Citta Studi,,,3.1,Apartment
9889,9890,Milan,2.9,4.0,4.4,Italy,Milan,154.0,City centre,Milan Romolo Station,Citta Studi,4.5,575.0,4.8,Hotel
9890,9891,Milan,1.9,2.0,2.9,Italy,Milan,50.0,City centre,Milan Romolo Station,Citta Studi,3.0,252.0,3.8,Hotel
9891,9892,Milan,1.8,,,Italy,Milan,,City centre,Milan Romolo Station,Citta Studi,,,3.4,Apartment
9892,9893,Milan,2.4,1.0,1.8,Italy,Milan,22.0,City centre,Milan Romolo Station,Citta Studi,2.0,85.0,4.3,Hotel
9893,9894,Milan,2.0,1.0,2.2,Italy,Milan,33.0,City centre,Milan Romolo Station,Citta Studi,2.0,58.0,3.3,Hotel
9894,9895,Milan,1.8,3.0,3.5,Italy,Milan,8.0,City centre,Milan Romolo Station,Citta Studi,4.0,150.0,3.3,Hotel
9895,9896,Milan,1.9,1.0,2.2,Italy,Milan,5.0,City centre,Milan Romolo Station,Citta Studi,2.5,29.0,3.9,Hotel
9896,9897,Milan,1.7,,2.2,Italy,Milan,3.0,City centre,Milan Romolo Station,Citta Studi,,,3.6,Apartment
9897,9898,Milan,1.7,,4.6,Italy,Milan,3.0,City centre,Milan Romolo Station,Citta Studi,5.0,13.0,3.2,Guest House
9898,9899,Milan,1.9,2.0,3.2,Italy,Milan,56.0,City centre,Milan Romolo Station,Citta Studi,3.0,52.0,3.9,Hotel
9899,9900,Milan,1.9,1.0,3.2,Italy,Milan,15.0,City centre,Milan Romolo Station,Citta Studi,3.5,118.0,3.8,Hotel
9900,9901,Milan,1.8,3.0,3.2,Italy,Milan,78.0,City centre,Milan Romolo Station,Citta Studi,3.0,115.0,3.8,Hotel
9901,9902,Milan,1.9,1.0,2.7,Italy,Milan,3.0,City centre,Milan Romolo Station,Citta Studi,3.0,16.0,3.9,Hotel
9902,9903,Milan,1.9,,3.2,Italy,Milan,26.0,City centre,Milan Romolo Station,Citta Studi,3.0,86.0,3.9,Hostel
9903,9904,Milan,2.3,3.0,3.7,Italy,Milan,53.0,City centre,Milan Romolo Station,Citta Studi,3.5,75.0,3.7,Vacation home Condo
9904,9905,Milan,1.9,3.0,3.2,Italy,Milan,63.0,City centre,Milan Romolo Station,Citta Studi,2.5,114.0,3.3,Hotel
9905,9906,Milan,1.9,2.0,3.0,Italy,Milan,55.0,City centre,Milan Romolo Station,Citta Studi,2.5,158.0,3.8,Hotel
9906,9907,Milan,2.4,1.0,2.7,Italy,Milan,29.0,City centre,Milan Romolo Station,Citta Studi,2.5,50.0,4.3,Hotel
9907,9908,Milan,2.6,2.0,3.0,Italy,Milan,24.0,City centre,Milan Romolo Station,Citta Studi,2.5,53.0,4.4,Hotel
9908,9909,Milan,2.1,1.0,3.0,Italy,Milan,122.0,City centre,Milan Romolo Station,Citta Studi,3.0,142.0,4.1,Hotel
9909,9910,Milan,2.4,,3.7,Italy,Milan,54.0,City centre,Milan Romolo Station,Citta Studi,3.5,172.0,4.3,Hostel
9910,9911,Milan,2.7,,,Italy,Milan,,City centre,Milan Romolo Station,Citta Studi,,,4.6,Apartment
9911,9912,Milan,1.9,2.0,3.2,Italy,Milan,57.0,City centre,Milan Romolo Station,Citta Studi,3.0,75.0,3.9,Hotel
9912,9913,Milan,2.0,3.0,3.2,Italy,Milan,66.0,City centre,Milan Romolo Station,Citta Studi,2.5,79.0,3.5,Hotel
9913,9914,Milan,1.9,,4.5,Italy,Milan,2.0,City centre,Milan Romolo Station,Citta Studi,5.0,5.0,3.9,Inn
9914,9915,Milan,2.1,,,Italy,Milan,,City centre,Milan Romolo Station,Citta Studi,,,3.5,Apartment
9915,9916,Milan,1.5,1.0,3.4,Italy,Milan,29.0,City centre,Milan Romolo Station,Citta Studi,3.5,35.0,3.0,Hotel
9916,9917,Milan,2.0,3.0,3.7,Italy,Milan,133.0,City centre,Milan Romolo Station,Citta Studi,4.0,360.0,3.8,Hotel
9917,9918,Milan,2.0,3.0,4.0,Italy,Milan,117.0,City centre,Milan Romolo Station,Citta Studi,4.0,565.0,4.0,Hotel
9918,9919,Milan,2.1,4.0,3.9,Italy,Milan,81.0,City centre,Milan Romolo Station,Citta Studi,3.5,193.0,4.1,Hotel
9919,9920,Milan,1.5,3.0,4.0,Italy,Milan,116.0,City centre,Milan Romolo Station,Citta Studi,4.0,337.0,3.1,Hotel
9920,9921,Milan,1.8,,2.5,Italy,Milan,16.0,City centre,Milan Romolo Station,Citta Studi,3.0,12.0,3.5,Guest House
9921,9922,Milan,2.6,,4.5,Italy,Milan,102.0,City centre,Milan Romolo Station,Citta Studi,4.5,84.0,4.3,Bed and breakfast
9922,9923,Milan,1.8,,5.0,Italy,Milan,1.0,City centre,Milan Romolo Station,Citta Studi,,,3.6,Apartment
9923,9924,Milan,5.5,3.0,4.1,Italy,Cologno Monzese,95.0,City centre,Milan Romolo Station,Cologno Monzese,4.0,225.0,7.6,Hotel
9924,9925,Milan,5.1,4.0,4.3,Italy,Cologno Monzese,41.0,City centre,Milan Romolo Station,Cologno Monzese,4.0,219.0,7.1,Hotel
9925,9926,Milan,12.0,,4.1,Italy,Concorezzo,10.0,City centre,Milan Romolo Station,Concorezzo,4.0,361.0,14.0,
9926,9927,Milan,11.0,4.0,4.0,Italy,Concorezzo,122.0,City centre,Milan Romolo Station,Concorezzo,4.0,484.0,13.0,Hotel
9927,9928,Milan,4.7,3.0,3.9,Italy,Corsico,72.0,City centre,Milan Romolo Station,Corsico,3.5,102.0,3.0,Hotel
9928,9929,Milan,1.5,,3.0,Italy,Milan,1.0,City centre,Milan Romolo Station,Corso Buenos Aires,,,3.5,Apartment
9929,9930,Milan,1.7,,,Italy,Milan,,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,101.0,3.6,Guest House
9930,9931,Milan,1.7,,2.5,Italy,Milan,13.0,City centre,Milan Romolo Station,Corso Buenos Aires,1.5,12.0,3.6,Hostel
9931,9932,Milan,1.1,1.0,4.0,Italy,Milan,98.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,192.0,3.1,Hotel
9932,9933,Milan,1.0,3.0,3.7,Italy,Milan,71.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,458.0,2.9,Hotel
9933,9934,Milan,1.2,3.0,3.5,Italy,Milan,48.0,City centre,Milan Romolo Station,Corso Buenos Aires,3.5,156.0,3.1,Hotel
9934,9935,Milan,1.3,4.0,3.5,Italy,Milan,231.0,City centre,Milan Romolo Station,Corso Buenos Aires,3.0,500.0,3.2,Hotel
9935,9936,Milan,1.3,4.0,4.0,Italy,Milan,168.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,765.0,3.2,Hotel
9936,9937,Milan,1.0,,,Italy,Milan,,City centre,Milan Romolo Station,Corso Buenos Aires,,,2.9,Apartment
9937,9938,Milan,1.0,4.0,4.0,Italy,Milan,166.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,1115.0,2.9,Hotel
9938,9939,Milan,1.7,,3.7,Italy,Milan,8.0,City centre,Milan Romolo Station,Corso Buenos Aires,,,3.7,Apartment
9939,9940,Milan,1.6,,2.0,Italy,Milan,1.0,City centre,Milan Romolo Station,Corso Buenos Aires,,,3.6,Apartment
9940,9941,Milan,1.4,4.0,4.4,Italy,Milan,280.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,2223.0,3.3,Hotel
9941,9942,Milan,0.9,,5.0,Italy,Milan,1.0,City centre,Milan Romolo Station,Corso Buenos Aires,,,2.9,Apartment
9942,9943,Milan,1.3,,3.2,Italy,Milan,6.0,City centre,Milan Romolo Station,Corso Buenos Aires,,,3.2,Apartment
9943,9944,Milan,1.2,1.0,3.5,Italy,Milan,108.0,City centre,Milan Romolo Station,Corso Buenos Aires,3.5,388.0,3.2,Hotel
9944,9945,Milan,1.5,1.0,3.5,Italy,Milan,99.0,City centre,Milan Romolo Station,Corso Buenos Aires,3.5,93.0,3.5,Hotel
9945,9946,Milan,1.7,,3.7,Italy,Milan,3.0,City centre,Milan Romolo Station,Corso Buenos Aires,,,3.7,Apartment
9946,9947,Milan,1.0,,,Italy,Milan,,City centre,Milan Romolo Station,Corso Buenos Aires,,,2.9,Apartment
9947,9948,Milan,1.1,,,Italy,Milan,,City centre,Milan Romolo Station,Corso Buenos Aires,,,3.0,Apartment
9948,9949,Milan,1.6,,3.7,Italy,Milan,10.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,60.0,3.6,Guest House
9949,9950,Milan,1.4,4.0,4.1,Italy,Milan,106.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,384.0,3.4,Hotel
9950,9951,Milan,1.7,3.0,3.9,Italy,Milan,103.0,City centre,Milan Romolo Station,Corso Buenos Aires,3.5,223.0,3.7,Hotel
9951,9952,Milan,1.3,3.0,3.0,Italy,Milan,2.0,City centre,Milan Romolo Station,Corso Buenos Aires,3.0,357.0,3.3,Hotel
9952,9953,Milan,1.4,1.0,2.7,Italy,Milan,43.0,City centre,Milan Romolo Station,Corso Buenos Aires,3.5,179.0,3.3,Hotel
9953,9954,Milan,1.2,3.0,3.7,Italy,Milan,245.0,City centre,Milan Romolo Station,Corso Buenos Aires,3.5,997.0,3.2,Hotel
9954,9955,Milan,1.2,4.0,4.0,Italy,Milan,379.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,1082.0,3.2,Hotel
9955,9956,Milan,1.2,3.0,4.4,Italy,Milan,167.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.5,490.0,3.1,Hotel
9956,9957,Milan,1.7,,2.2,Italy,Milan,23.0,City centre,Milan Romolo Station,Corso Buenos Aires,1.5,18.0,3.6,Hostel
9957,9958,Milan,1.7,,2.5,Italy,Milan,50.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,101.0,3.6,Guest House
9958,9959,Milan,1.7,,3.5,Italy,Milan,145.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,209.0,3.7,Guest House
9959,9960,Milan,1.0,1.0,2.5,Italy,Milan,38.0,City centre,Milan Romolo Station,Corso Buenos Aires,2.5,93.0,3.0,Hotel
9960,9961,Milan,1.0,4.0,4.0,Italy,Milan,115.0,City centre,Milan Romolo Station,Corso Buenos Aires,4.0,516.0,3.0,Hotel
9961,9962,Milan,1.0,1.0,2.0,Italy,Milan,48.0,City centre,Milan Romolo Station,Corso Buenos Aires,2.5,117.0,3.0,Hotel
9962,9963,Milan,1.3,,,Italy,Milan,,City centre,Milan Romolo Station,Corso Buenos Aires,,,3.3,Apartment
9963,9964,Milan,1.7,4.0,4.1,Italy,Milan,290.0,City centre,Milan Romolo Station,Corso Sempione,4.5,1682.0,3.0,Hotel
9964,9965,Milan,18.0,,,Italy,Cuggiono,,City centre,Milan Romolo Station,Cuggiono,4.5,15.0,18.0,Apartment
9965,9966,Milan,7.2,4.0,3.9,Italy,Cusago,16.0,City centre,Milan Romolo Station,Cusago,3.5,141.0,5.8,Hotel
9966,9967,Milan,7.7,4.0,4.8,Italy,Cusago (Mi),4.0,City centre,Milan Romolo Station,Cusago (Mi),4.5,194.0,6.6,Hotel
9967,9968,Milan,21.0,,4.5,Italy,Fagnano Olona,10.0,City centre,Milan Romolo Station,Fagnano Olona,4.5,12.0,22.0,Bed and breakfast
9968,9969,Milan,19.0,,4.4,Italy,Fara Gera d\u0027Adda,11.0,City centre,Milan Romolo Station,Fara Gera d\u0027Adda,4.5,322.0,20.0,
9969,9970,Milan,25.0,4.0,4.1,Italy,Ferno,1015.0,City centre,Milan Romolo Station,Ferno,4.0,2475.0,25.0,Hotel
9970,9971,Milan,23.0,,4.5,Italy,Ferno,44.0,City centre,Milan Romolo Station,Ferno,5.0,105.0,23.0,Bed and breakfast
9971,9972,Milan,23.0,,4.6,Italy,Ferno,42.0,City centre,Milan Romolo Station,Ferno,4.5,46.0,23.0,Bed and breakfast
9972,9973,Milan,13.0,,4.9,Italy,Arluno,11.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,93.0,13.0,Bed and breakfast
9973,9974,Milan,7.9,3.0,4.0,Italy,Rho,5.0,City centre,Milan Romolo Station,Fiera Milano Rho,2.5,56.0,8.4,Hotel
9974,9975,Milan,7.8,3.0,3.7,Italy,Rho,64.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,152.0,8.2,Hotel
9975,9976,Milan,14.0,3.0,4.3,Italy,Ossona,16.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,196.0,13.0,Hotel
9976,9977,Milan,7.1,3.0,3.2,Italy,Settimo Milanese,10.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,23.0,6.9,Hotel
9977,9978,Milan,13.0,4.0,3.2,Italy,San Vittore Olona,34.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,5.0,14.0,Hotel
9978,9979,Milan,8.8,4.0,4.5,Italy,Pregnana Milanese,64.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,145.0,8.8,Hotel
9979,9980,Milan,13.0,,3.0,Italy,Saronno,5.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,5.0,14.0,Apartment
9980,9981,Milan,10.0,4.0,3.5,Italy,Lainate,28.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.0,53.0,11.0,Hotel
9981,9982,Milan,13.0,3.0,4.3,Italy,Parabiago,83.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,130.0,13.0,Hotel
9982,9983,Milan,9.3,2.0,3.5,Italy,Bareggio,13.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,31.0,8.9,Hotel
9983,9984,Milan,8.0,4.0,4.0,Italy,Rho,217.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,1015.0,8.4,Hotel
9984,9985,Milan,8.3,,,Italy,Rho,,City centre,Milan Romolo Station,Fiera Milano Rho,,,8.7,Apartment
9985,9986,Milan,3.3,3.0,3.4,Italy,Milan,68.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.0,118.0,4.3,Hotel
9986,9987,Milan,4.2,,5.0,Italy,Milan,1.0,City centre,Milan Romolo Station,Fiera Milano Rho,,,4.9,Apartment
9987,9988,Milan,7.8,,3.9,Italy,Rho,10.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,21.0,8.2,Guest House
9988,9989,Milan,7.7,,4.0,Italy,Rho,1.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,34.0,8.4,Guest House
9989,9990,Milan,12.0,4.0,3.2,Italy,Nerviano,8.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,179.0,12.0,Hotel
9990,9991,Milan,5.3,4.0,4.5,Italy,Novate Milanese,118.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,545.0,6.7,Hotel
9991,9992,Milan,5.9,4.0,4.0,Italy,Baranzate,166.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,237.0,7.0,Hotel
9992,9993,Milan,4.8,3.0,4.4,Italy,Baranzate,43.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,33.0,6.0,Hotel
9993,9994,Milan,7.9,,,Italy,Rho,,City centre,Milan Romolo Station,Fiera Milano Rho,,,8.5,Apartment
9994,9995,Milan,15.0,4.0,3.5,Italy,Gerenzano,51.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,287.0,16.0,Hotel
9995,9996,Milan,7.8,,3.9,Italy,Cornaredo,11.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,35.0,7.8,Bed and breakfast
9996,9997,Milan,5.2,4.0,4.1,Italy,Pero,353.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,944.0,5.6,Hotel
9997,9998,Milan,13.0,,,Italy,Saronno,,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,100.0,14.0,Apartment
9998,9999,Milan,13.0,4.0,3.9,Italy,Saronno,35.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,100.0,14.0,Hotel
9999,10000,Milan,8.4,,4.0,Italy,Garbagnate Milanese,11.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,35.0,9.8,Vacation home Condo
10000,10001,Milan,8.7,,4.4,Italy,Limbiate,5.0,City centre,Milan Romolo Station,Fiera Milano Rho,,,10.0,Apartment
10001,10002,Milan,8.0,,3.5,Italy,Rho,20.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.0,79.0,8.3,Bed and breakfast
10002,10003,Milan,8.1,4.0,3.9,Italy,Cornaredo,74.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,107.0,7.8,Hotel
10003,10004,Milan,3.8,,,Italy,Milan,,City centre,Milan Romolo Station,Fiera Milano Rho,,,5.1,Apartment
10004,10005,Milan,9.3,4.0,4.5,Italy,Garbagnate Milanese,80.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,181.0,10.0,Hotel
10005,10006,Milan,13.0,4.0,3.7,Italy,Saronno,129.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,231.0,14.0,Hotel
10006,10007,Milan,8.5,,,Italy,Rho,,City centre,Milan Romolo Station,Fiera Milano Rho,,,9.1,Apartment
10007,10008,Milan,9.9,4.0,4.4,Italy,Lainate,121.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,383.0,11.0,Hotel
10008,10009,Milan,8.2,,4.5,Italy,Rho,17.0,City centre,Milan Romolo Station,Fiera Milano Rho,5.0,79.0,8.6,Guest House
10009,10010,Milan,4.4,4.0,3.9,Italy,Milan,287.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,1216.0,5.4,Hotel
10010,10011,Milan,7.6,4.0,4.3,Italy,Cornaredo,49.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,303.0,7.3,Hotel
10011,10012,Milan,5.8,4.0,4.1,Italy,Milan,72.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,316.0,4.9,Hotel
10012,10013,Milan,9.9,4.0,4.5,Italy,Lainate,107.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,339.0,11.0,Hotel
10013,10014,Milan,12.0,,,Italy,Arluno,,City centre,Milan Romolo Station,Fiera Milano Rho,,,12.0,Bed and breakfast
10014,10015,Milan,13.0,4.0,4.0,Italy,Parabiago,1.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,72.0,13.0,Hotel
10015,10016,Milan,9.1,3.0,3.5,Italy,Bareggio,25.0,City centre,Milan Romolo Station,Fiera Milano Rho,2.0,37.0,8.7,Hotel
10016,10017,Milan,3.8,,,Italy,Milan,,City centre,Milan Romolo Station,Fiera Milano Rho,,,5.6,Apartment
10017,10018,Milan,9.9,,5.0,Italy,Cesate,5.0,City centre,Milan Romolo Station,Fiera Milano Rho,5.0,27.0,11.0,Bed and breakfast
10018,10019,Milan,14.0,4.0,4.5,Italy,San Vittore Olona,118.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.5,255.0,14.0,Hotel
10019,10020,Milan,4.2,4.0,4.0,Italy,Milan,965.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,1797.0,6.1,Hotel
10020,10021,Milan,4.1,4.0,4.0,Italy,Milan,214.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,1228.0,5.2,Hotel
10021,10022,Milan,13.0,4.0,3.7,Italy,Saronno,96.0,City centre,Milan Romolo Station,Fiera Milano Rho,3.5,362.0,14.0,Hotel
10022,10023,Milan,14.0,3.0,4.1,Italy,Saronno,37.0,City centre,Milan Romolo Station,Fiera Milano Rho,4.0,69.0,15.0,Hotel
